aid,chembl_id
68301,CHEMBL682105
68318,CHEMBL682357
68319,CHEMBL682358
68320,CHEMBL682359
68322,CHEMBL682361
68330,CHEMBL682967
68471,CHEMBL681518
68487,CHEMBL678072
68499,CHEMBL677091
68631,CHEMBL677977
68637,CHEMBL679705
68649,CHEMBL679716
69036,CHEMBL676470
69090,CHEMBL873598
69101,CHEMBL682210
69102,CHEMBL682211
69108,CHEMBL678143
69132,CHEMBL873604
69400,CHEMBL677832
69421,CHEMBL680017
69422,CHEMBL680018
69423,CHEMBL680019
69425,CHEMBL680021
69426,CHEMBL680022
69431,CHEMBL680027
69432,CHEMBL680028
69511,CHEMBL678563
69553,CHEMBL674641
69555,CHEMBL674643
69562,CHEMBL673925
69576,CHEMBL675636
69682,CHEMBL678972
69693,CHEMBL674565
69711,CHEMBL676067
69714,CHEMBL676070
69779,CHEMBL675491
69874,CHEMBL677877
69877,CHEMBL677880
69887,CHEMBL677890
69893,CHEMBL674107
69920,CHEMBL674717
70038,CHEMBL838887
70170,CHEMBL678669
70198,CHEMBL873603
70210,CHEMBL677485
70212,CHEMBL677487
70351,CHEMBL682301
70513,CHEMBL682167
70688,CHEMBL681347
70689,CHEMBL681348
70690,CHEMBL681349
70700,CHEMBL678137
70818,CHEMBL679541
70871,CHEMBL681044
71132,CHEMBL682072
71232,CHEMBL678888
71266,CHEMBL683045
71268,CHEMBL683047
71302,CHEMBL682058
71312,CHEMBL682228
71316,CHEMBL682232
71335,CHEMBL680834
71337,CHEMBL678611
71394,CHEMBL679648
71403,CHEMBL679657
71578,CHEMBL681824
71579,CHEMBL681825
71580,CHEMBL681826
71581,CHEMBL681827
71602,CHEMBL873666
71697,CHEMBL680071
71722,CHEMBL678444
71725,CHEMBL678615
71923,CHEMBL674954
71951,CHEMBL681461
71991,CHEMBL680837
71992,CHEMBL680838
71993,CHEMBL682130
71994,CHEMBL682131
71999,CHEMBL682136
72132,CHEMBL680654
72134,CHEMBL680656
72136,CHEMBL680658
72245,CHEMBL678320
72297,CHEMBL685962
72401,CHEMBL679487
72458,CHEMBL679569
72467,CHEMBL676826
72477,CHEMBL681841
72505,CHEMBL682015
72507,CHEMBL682017
72516,CHEMBL682024
72554,CHEMBL682898
72585,CHEMBL677943
72620,CHEMBL678741
72625,CHEMBL678745
72651,CHEMBL679572
72658,CHEMBL679579
72667,CHEMBL681890
72668,CHEMBL681891
72669,CHEMBL857167
72680,CHEMBL680442
72729,CHEMBL877825
72824,CHEMBL681469
72825,CHEMBL681470
72896,CHEMBL677014
72916,CHEMBL677034
72927,CHEMBL678329
72965,CHEMBL680249
72990,CHEMBL683382
73014,CHEMBL684374
73015,CHEMBL857389
73078,CHEMBL682709
73089,CHEMBL681248
73125,CHEMBL679699
73132,CHEMBL677851
73142,CHEMBL678019
73159,CHEMBL678836
73188,CHEMBL677185
73196,CHEMBL677193
73205,CHEMBL683003
73233,CHEMBL680432
73244,CHEMBL682251
73260,CHEMBL681289
73267,CHEMBL681296
73378,CHEMBL680669
73399,CHEMBL682098
73438,CHEMBL678501
73439,CHEMBL678502
73440,CHEMBL678503
73444,CHEMBL678672
73447,CHEMBL678675
73523,CHEMBL681480
73530,CHEMBL685338
73571,CHEMBL681454
73739,CHEMBL685183
73805,CHEMBL680555
73815,CHEMBL680565
73824,CHEMBL680572
73826,CHEMBL680574
73834,CHEMBL680815
73835,CHEMBL680816
73928,CHEMBL679612
73956,CHEMBL686309
73958,CHEMBL686311
73976,CHEMBL684359
73978,CHEMBL684976
73979,CHEMBL684977
74026,CHEMBL681033
74080,CHEMBL683498
74123,CHEMBL684310
74168,CHEMBL682377
74169,CHEMBL682378
74226,CHEMBL874034
74280,CHEMBL685981
74282,CHEMBL685983
74283,CHEMBL685984
74427,CHEMBL689131
74433,CHEMBL689137
74439,CHEMBL689143
74550,CHEMBL680402
74555,CHEMBL680407
74564,CHEMBL680260
74633,CHEMBL683490
74778,CHEMBL685883
74810,CHEMBL683536
74934,CHEMBL683552
74935,CHEMBL683553
75023,CHEMBL680160
75029,CHEMBL680165
75198,CHEMBL680935
75504,CHEMBL683718
75522,CHEMBL684367
75527,CHEMBL684372
75528,CHEMBL683940
75529,CHEMBL683941
75532,CHEMBL683944
75593,CHEMBL680373
75691,CHEMBL683962
75693,CHEMBL684119
75694,CHEMBL684120
75699,CHEMBL684125
75700,CHEMBL684126
75854,CHEMBL682773
75856,CHEMBL682775
75916,CHEMBL686051
75924,CHEMBL684487
76027,CHEMBL680146
76088,CHEMBL684572
76186,CHEMBL683523
76235,CHEMBL683606
76357,CHEMBL858250
76390,CHEMBL683768
76393,CHEMBL683771
76433,CHEMBL685246
76504,CHEMBL680393
76560,CHEMBL684593
76611,CHEMBL686235
76730,CHEMBL688912
77034,CHEMBL692849
77241,CHEMBL686771
77643,CHEMBL687001
77680,CHEMBL689755
77727,CHEMBL684647
77730,CHEMBL684650
77801,CHEMBL683281
77968,CHEMBL683319
78052,CHEMBL683985
78155,CHEMBL686663
78185,CHEMBL688147
78288,CHEMBL687330
78289,CHEMBL687331
78294,CHEMBL856036
78302,CHEMBL687342
78308,CHEMBL692807
78309,CHEMBL692808
78315,CHEMBL689700
78316,CHEMBL689701
78346,CHEMBL690559
78414,CHEMBL689551
78447,CHEMBL685777
78497,CHEMBL685063
78512,CHEMBL688012
78568,CHEMBL683165
78581,CHEMBL683176
78597,CHEMBL684306
78604,CHEMBL684930
78620,CHEMBL684945
78730,CHEMBL689040
78732,CHEMBL686427
78735,CHEMBL686430
78852,CHEMBL685650
78888,CHEMBL688285
78892,CHEMBL688289
78894,CHEMBL688290
78917,CHEMBL686825
78939,CHEMBL684614
78951,CHEMBL685390
78970,CHEMBL685288
78992,CHEMBL688740
79295,CHEMBL683469
79309,CHEMBL687594
79378,CHEMBL688166
79532,CHEMBL683883
79589,CHEMBL688899
79751,CHEMBL688671
79752,CHEMBL688672
79758,CHEMBL877209
79874,CHEMBL686878
79887,CHEMBL688241
80019,CHEMBL692204
80076,CHEMBL684691
80101,CHEMBL684716
80121,CHEMBL687226
80123,CHEMBL687228
80246,CHEMBL688764
80688,CHEMBL692315
80695,CHEMBL688352
80864,CHEMBL684827
80872,CHEMBL684834
80884,CHEMBL686224
80886,CHEMBL683621
80999,CHEMBL688750
81177,CHEMBL691989
81178,CHEMBL691990
81248,CHEMBL688527
81488,CHEMBL687244
81489,CHEMBL687245
81574,CHEMBL686676
81601,CHEMBL683819
81628,CHEMBL879837
81635,CHEMBL687279
81730,CHEMBL692800
81737,CHEMBL691160
81746,CHEMBL691169
81755,CHEMBL691343
81794,CHEMBL684469
81875,CHEMBL688663
81876,CHEMBL877208
82054,CHEMBL688816
82063,CHEMBL688824
82403,CHEMBL691804
82969,CHEMBL689636
83108,CHEMBL691111
83455,CHEMBL692517
83465,CHEMBL691935
83466,CHEMBL691936
83467,CHEMBL691937
83468,CHEMBL691938
83476,CHEMBL691945
83583,CHEMBL694341
84127,CHEMBL695204
84392,CHEMBL689336
84553,CHEMBL691206
84605,CHEMBL689432
84657,CHEMBL691312
84661,CHEMBL691315
84662,CHEMBL691316
84737,CHEMBL691045
84821,CHEMBL691871
84887,CHEMBL696217
85030,CHEMBL690989
85273,CHEMBL695532
85358,CHEMBL690014
85429,CHEMBL694143
85435,CHEMBL694149
85482,CHEMBL694131
85483,CHEMBL694132
85497,CHEMBL693011
85510,CHEMBL694865
85559,CHEMBL694045
86010,CHEMBL693037
86011,CHEMBL693038
86049,CHEMBL689938
86051,CHEMBL690079
86062,CHEMBL690090
86292,CHEMBL693947
86316,CHEMBL693985
86398,CHEMBL693803
86456,CHEMBL695771
86460,CHEMBL878323
86462,CHEMBL693107
86464,CHEMBL693109
86466,CHEMBL693111
86581,CHEMBL693824
86610,CHEMBL692572
86612,CHEMBL692573
86722,CHEMBL872937
86842,CHEMBL690911
86892,CHEMBL883998
87168,CHEMBL878309
87233,CHEMBL840937
87367,CHEMBL692987
87371,CHEMBL692991
87372,CHEMBL692992
87594,CHEMBL695675
87604,CHEMBL695685
87697,CHEMBL694570
87728,CHEMBL698626
87731,CHEMBL698628
87747,CHEMBL699267
87748,CHEMBL699268
87800,CHEMBL695719
87882,CHEMBL692778
87901,CHEMBL690119
88009,CHEMBL693177
88357,CHEMBL698789
88358,CHEMBL876922
88470,CHEMBL702650
88473,CHEMBL702652
88701,CHEMBL878191
88702,CHEMBL693249
88779,CHEMBL693289
88789,CHEMBL696907
88940,CHEMBL695986
89017,CHEMBL699420
89021,CHEMBL699423
89030,CHEMBL697988
89060,CHEMBL698636
89118,CHEMBL696460
89122,CHEMBL696464
89177,CHEMBL696621
89218,CHEMBL698822
89242,CHEMBL873076
89369,CHEMBL702837
89454,CHEMBL693977
89523,CHEMBL694959
89563,CHEMBL693563
89564,CHEMBL693564
89566,CHEMBL693566
89573,CHEMBL698663
89648,CHEMBL694853
89712,CHEMBL698412
89714,CHEMBL698414
89741,CHEMBL697540
89742,CHEMBL697541
89839,CHEMBL698372
89863,CHEMBL697326
89864,CHEMBL697327
89983,CHEMBL698689
89986,CHEMBL698692
90048,CHEMBL696458
90067,CHEMBL699247
90181,CHEMBL694300
90214,CHEMBL693168
90296,CHEMBL694391
90350,CHEMBL695138
90353,CHEMBL695141
90466,CHEMBL698229
90468,CHEMBL698231
90472,CHEMBL698235
90529,CHEMBL697247
90666,CHEMBL877713
90766,CHEMBL698165
90770,CHEMBL698169
90773,CHEMBL696950
90813,CHEMBL697605
90855,CHEMBL695907
90962,CHEMBL693237
90966,CHEMBL697514
90986,CHEMBL700856
90993,CHEMBL700863
91000,CHEMBL701437
91120,CHEMBL697226
91169,CHEMBL702581
91333,CHEMBL699620
91394,CHEMBL699977
91409,CHEMBL701178
91412,CHEMBL701181
91417,CHEMBL701186
91424,CHEMBL701718
91474,CHEMBL702879
91561,CHEMBL700695
91562,CHEMBL700696
91578,CHEMBL872048
91579,CHEMBL857173
91580,CHEMBL701802
91581,CHEMBL701803
91701,CHEMBL694794
91715,CHEMBL698300
91721,CHEMBL699813
91769,CHEMBL697576
91836,CHEMBL696485
91867,CHEMBL698938
91874,CHEMBL697203
91917,CHEMBL698334
92001,CHEMBL700509
92023,CHEMBL699705
92143,CHEMBL702708
92192,CHEMBL701305
92196,CHEMBL701309
92199,CHEMBL701312
92219,CHEMBL700456
92231,CHEMBL700468
92352,CHEMBL697889
92403,CHEMBL698785
92528,CHEMBL696421
92541,CHEMBL696585
92613,CHEMBL698521
92618,CHEMBL698526
92623,CHEMBL698780
92643,CHEMBL702541
92649,CHEMBL702547
92669,CHEMBL702040
92680,CHEMBL702050
92717,CHEMBL702325
92721,CHEMBL702329
92730,CHEMBL702337
92731,CHEMBL701221
92740,CHEMBL699556
92742,CHEMBL699558
92817,CHEMBL701680
92841,CHEMBL699530
92852,CHEMBL873206
92856,CHEMBL701917
92880,CHEMBL701321
92883,CHEMBL701324
92921,CHEMBL700652
92991,CHEMBL697158
92999,CHEMBL699499
93007,CHEMBL699507
93050,CHEMBL699159
93091,CHEMBL697346
93136,CHEMBL699169
93142,CHEMBL699174
93158,CHEMBL697025
93204,CHEMBL698197
93246,CHEMBL697425
93250,CHEMBL698072
93266,CHEMBL699991
93342,CHEMBL700602
93392,CHEMBL701166
93400,CHEMBL701335
93401,CHEMBL701336
93402,CHEMBL701337
93432,CHEMBL699904
93436,CHEMBL699908
93531,CHEMBL701114
93533,CHEMBL701116
93543,CHEMBL701285
93567,CHEMBL699623
93680,CHEMBL699303
93685,CHEMBL699308
93700,CHEMBL697789
93702,CHEMBL701792
93705,CHEMBL699508
93707,CHEMBL699510
93974,CHEMBL701213
93975,CHEMBL701214
93977,CHEMBL701216
94168,CHEMBL705347
94173,CHEMBL704585
94396,CHEMBL705534
94419,CHEMBL701854
94466,CHEMBL701980
94503,CHEMBL702191
94553,CHEMBL700048
94792,CHEMBL705007
94884,CHEMBL880805
94938,CHEMBL705661
94941,CHEMBL705664
94962,CHEMBL704798
95092,CHEMBL705832
95093,CHEMBL704881
95290,CHEMBL702378
95291,CHEMBL702379
95299,CHEMBL702308
95357,CHEMBL699596
95443,CHEMBL699863
95454,CHEMBL701775
95456,CHEMBL701777
95530,CHEMBL884411
95582,CHEMBL700076
95592,CHEMBL704173
95605,CHEMBL703977
95688,CHEMBL878911
95825,CHEMBL705501
95827,CHEMBL705503
95923,CHEMBL704873
96034,CHEMBL700364
96158,CHEMBL702822
96327,CHEMBL700082
96389,CHEMBL702993
96456,CHEMBL705628
96470,CHEMBL703318
96632,CHEMBL705840
97211,CHEMBL704364
97414,CHEMBL706055
97604,CHEMBL702934
98129,CHEMBL706062
98133,CHEMBL706066
98159,CHEMBL704902
98191,CHEMBL701033
98198,CHEMBL701039
98199,CHEMBL701040
98200,CHEMBL701041
98223,CHEMBL702749
98357,CHEMBL707023
98403,CHEMBL706332
98493,CHEMBL704551
98712,CHEMBL706224
98760,CHEMBL707111
98910,CHEMBL705717
98911,CHEMBL704122
98915,CHEMBL872509
99076,CHEMBL708788
99082,CHEMBL707831
99569,CHEMBL705389
99665,CHEMBL707345
99690,CHEMBL709406
99691,CHEMBL709407
99716,CHEMBL706269
99745,CHEMBL706180
99747,CHEMBL879999
100087,CHEMBL711777
100240,CHEMBL703445
100410,CHEMBL711872
100415,CHEMBL712527
100424,CHEMBL712536
100427,CHEMBL712539
100464,CHEMBL708078
100742,CHEMBL711089
100748,CHEMBL711095
100893,CHEMBL703845
100911,CHEMBL706411
101036,CHEMBL706915
101042,CHEMBL707074
101072,CHEMBL710187
101091,CHEMBL712684
101300,CHEMBL707315
101316,CHEMBL709172
101445,CHEMBL711839
101492,CHEMBL706643
101565,CHEMBL708886
101660,CHEMBL708664
101731,CHEMBL708734
101814,CHEMBL710090
101815,CHEMBL710091
101847,CHEMBL712594
102105,CHEMBL706320
102287,CHEMBL704369
102289,CHEMBL704371
102293,CHEMBL704375
102297,CHEMBL704379
102357,CHEMBL706295
102459,CHEMBL709311
102463,CHEMBL704423
102478,CHEMBL879641
102479,CHEMBL705080
102482,CHEMBL705083
102483,CHEMBL705084
102522,CHEMBL713730
102636,CHEMBL709860
102649,CHEMBL706762
102650,CHEMBL880742
102897,CHEMBL709709
102959,CHEMBL857182
102974,CHEMBL710870
102975,CHEMBL710871
102989,CHEMBL853639
103106,CHEMBL709056
103262,CHEMBL715108
103314,CHEMBL711491
103367,CHEMBL709073
103554,CHEMBL710197
103600,CHEMBL710927
103754,CHEMBL707640
103784,CHEMBL707383
103815,CHEMBL707411
103816,CHEMBL707412
103818,CHEMBL708023
103849,CHEMBL858377
103888,CHEMBL708494
103910,CHEMBL873868
103912,CHEMBL710202
103964,CHEMBL711020
104022,CHEMBL714431
104155,CHEMBL712607
104156,CHEMBL712608
104219,CHEMBL712190
104224,CHEMBL711217
104225,CHEMBL711218
104226,CHEMBL711378
104228,CHEMBL711380
104232,CHEMBL711384
104233,CHEMBL711385
104274,CHEMBL712346
104284,CHEMBL712356
104315,CHEMBL715136
104356,CHEMBL713341
104539,CHEMBL709089
104577,CHEMBL708151
104666,CHEMBL710105
104738,CHEMBL710563
104741,CHEMBL710566
104757,CHEMBL711204
104760,CHEMBL711207
104761,CHEMBL711208
104772,CHEMBL709816
104778,CHEMBL710688
104779,CHEMBL710689
104791,CHEMBL711278
104800,CHEMBL712161
104804,CHEMBL712164
104837,CHEMBL712633
104917,CHEMBL712038
104944,CHEMBL710617
104972,CHEMBL706945
104974,CHEMBL706947
104980,CHEMBL707569
105123,CHEMBL711458
105143,CHEMBL710708
105151,CHEMBL712397
105152,CHEMBL712398
105153,CHEMBL712399
105155,CHEMBL712401
105183,CHEMBL708445
105201,CHEMBL706841
105348,CHEMBL711590
105349,CHEMBL711591
105522,CHEMBL716764
105545,CHEMBL715318
105546,CHEMBL715319
105547,CHEMBL715320
105586,CHEMBL710864
105587,CHEMBL710865
105762,CHEMBL713147
105842,CHEMBL714299
105847,CHEMBL714304
105865,CHEMBL713546
105883,CHEMBL713934
105884,CHEMBL713935
105885,CHEMBL713936
105886,CHEMBL713937
105887,CHEMBL713938
105892,CHEMBL713943
105912,CHEMBL712301
105918,CHEMBL712306
106002,CHEMBL711577
106003,CHEMBL711578
106025,CHEMBL711748
106026,CHEMBL710783
106027,CHEMBL710784
106028,CHEMBL713508
106029,CHEMBL713509
106030,CHEMBL713510
106031,CHEMBL713511
106050,CHEMBL710373
106053,CHEMBL710376
106058,CHEMBL710381
106061,CHEMBL710530
106062,CHEMBL710531
106065,CHEMBL710533
106066,CHEMBL710534
106069,CHEMBL710537
106072,CHEMBL712246
106074,CHEMBL880061
106166,CHEMBL714052
106206,CHEMBL715601
106239,CHEMBL712878
106551,CHEMBL714115
106552,CHEMBL714116
106553,CHEMBL714751
106582,CHEMBL715023
106588,CHEMBL715029
106591,CHEMBL715689
106745,CHEMBL715178
106747,CHEMBL715180
106876,CHEMBL708210
106907,CHEMBL714699
106920,CHEMBL715065
106942,CHEMBL715738
106954,CHEMBL714209
106962,CHEMBL713255
106966,CHEMBL713409
106978,CHEMBL713420
107059,CHEMBL711712
107154,CHEMBL715833
107158,CHEMBL715837
107172,CHEMBL714993
107186,CHEMBL715007
107189,CHEMBL715010
107320,CHEMBL718925
107321,CHEMBL718926
107324,CHEMBL718929
107325,CHEMBL718930
107333,CHEMBL718937
107343,CHEMBL714222
107361,CHEMBL715159
107398,CHEMBL715564
107401,CHEMBL715567
107486,CHEMBL709518
107489,CHEMBL709521
107499,CHEMBL710127
107508,CHEMBL710727
107514,CHEMBL874161
107518,CHEMBL710736
107520,CHEMBL710738
107522,CHEMBL710740
107530,CHEMBL715873
107546,CHEMBL714909
107547,CHEMBL714910
107656,CHEMBL708551
107668,CHEMBL709184
107695,CHEMBL713449
107706,CHEMBL714704
107722,CHEMBL714719
107726,CHEMBL713111
107728,CHEMBL713113
107730,CHEMBL713115
107731,CHEMBL713258
107814,CHEMBL711546
107853,CHEMBL711316
107855,CHEMBL711318
107881,CHEMBL714106
107883,CHEMBL715945
107890,CHEMBL856174
107914,CHEMBL872687
107916,CHEMBL715018
107918,CHEMBL715020
107924,CHEMBL716773
107932,CHEMBL716780
107977,CHEMBL713834
107987,CHEMBL713844
108010,CHEMBL712559
108020,CHEMBL712569
108026,CHEMBL712574
108045,CHEMBL715855
108047,CHEMBL872558
108058,CHEMBL718944
108059,CHEMBL718945
108147,CHEMBL712901
108150,CHEMBL712904
108167,CHEMBL710804
108169,CHEMBL710806
108170,CHEMBL710807
108172,CHEMBL710809
108183,CHEMBL710820
108293,CHEMBL715221
108297,CHEMBL715225
108303,CHEMBL715231
108309,CHEMBL710931
108327,CHEMBL713581
108489,CHEMBL719076
108588,CHEMBL718141
108593,CHEMBL717812
108678,CHEMBL717758
108733,CHEMBL715366
108736,CHEMBL715368
108743,CHEMBL715375
108754,CHEMBL715385
108894,CHEMBL713706
108917,CHEMBL718683
108920,CHEMBL718686
108925,CHEMBL718691
108926,CHEMBL718692
108934,CHEMBL718849
109068,CHEMBL714636
109072,CHEMBL714547
109078,CHEMBL714553
109081,CHEMBL714556
109084,CHEMBL714559
109141,CHEMBL714440
109220,CHEMBL718062
109246,CHEMBL858330
109250,CHEMBL877754
109254,CHEMBL719143
109258,CHEMBL719146
109262,CHEMBL719150
109341,CHEMBL716502
109378,CHEMBL717437
109384,CHEMBL717443
109405,CHEMBL717011
109410,CHEMBL717016
109420,CHEMBL717026
110154,CHEMBL878475
110241,CHEMBL716911
110755,CHEMBL717406
111184,CHEMBL717777
111310,CHEMBL717508
111433,CHEMBL720382
111478,CHEMBL720628
112091,CHEMBL719371
112093,CHEMBL719373
113023,CHEMBL716220
113024,CHEMBL716221
115266,CHEMBL720143
116868,CHEMBL726655
117030,CHEMBL723679
117031,CHEMBL724353
118456,CHEMBL725015
118760,CHEMBL725054
118765,CHEMBL723579
118790,CHEMBL727550
118888,CHEMBL721032
118892,CHEMBL721036
118908,CHEMBL721200
119034,CHEMBL724152
119430,CHEMBL730477
121777,CHEMBL725529
121781,CHEMBL725533
122437,CHEMBL731170
122439,CHEMBL731172
124224,CHEMBL731773
124535,CHEMBL734891
124628,CHEMBL732983
124630,CHEMBL732985
125184,CHEMBL728746
125496,CHEMBL729371
125499,CHEMBL729374
125706,CHEMBL733064
125713,CHEMBL733230
125778,CHEMBL729051
125808,CHEMBL729320
126044,CHEMBL731797
126050,CHEMBL731803
126053,CHEMBL732386
126192,CHEMBL729346
126348,CHEMBL732300
126603,CHEMBL734272
126687,CHEMBL729453
126695,CHEMBL729461
126696,CHEMBL729462
126698,CHEMBL729464
126780,CHEMBL729500
126947,CHEMBL732095
127011,CHEMBL731563
127012,CHEMBL731564
127029,CHEMBL731579
127076,CHEMBL732617
127079,CHEMBL732620
127099,CHEMBL732887
127186,CHEMBL733082
127254,CHEMBL734090
127255,CHEMBL874040
127275,CHEMBL735052
127409,CHEMBL731496
127492,CHEMBL874042
127918,CHEMBL735655
128906,CHEMBL878232
128907,CHEMBL733917
129027,CHEMBL736556
129029,CHEMBL736558
129738,CHEMBL734610
132150,CHEMBL735967
132160,CHEMBL736128
132485,CHEMBL737749
132665,CHEMBL740142
132666,CHEMBL740143
132862,CHEMBL737126
132946,CHEMBL739192
133086,CHEMBL738963
133223,CHEMBL738554
133837,CHEMBL738654
133997,CHEMBL737561
134011,CHEMBL737920
134022,CHEMBL879302
134151,CHEMBL740668
134326,CHEMBL735906
134346,CHEMBL739384
136055,CHEMBL741356
136470,CHEMBL742901
136474,CHEMBL742905
136606,CHEMBL740643
136611,CHEMBL740648
137724,CHEMBL746226
138344,CHEMBL740973
138456,CHEMBL741852
139845,CHEMBL741190
139913,CHEMBL745301
140446,CHEMBL748408
140774,CHEMBL748793
140780,CHEMBL747800
140832,CHEMBL748818
140897,CHEMBL747393
140986,CHEMBL744915
141050,CHEMBL744319
141076,CHEMBL743824
141077,CHEMBL743825
141091,CHEMBL748208
141094,CHEMBL748211
141149,CHEMBL749220
141150,CHEMBL749221
141151,CHEMBL749222
141156,CHEMBL749227
141162,CHEMBL744762
141304,CHEMBL746259
141330,CHEMBL745522
141333,CHEMBL744388
141348,CHEMBL746513
141438,CHEMBL748054
141451,CHEMBL749925
141452,CHEMBL747656
141459,CHEMBL747663
141531,CHEMBL748835
141534,CHEMBL747399
141569,CHEMBL751541
141593,CHEMBL752412
141646,CHEMBL747875
141659,CHEMBL744130
141660,CHEMBL744131
141667,CHEMBL744136
141669,CHEMBL744138
141784,CHEMBL744617
141834,CHEMBL745668
141874,CHEMBL749237
141947,CHEMBL746426
141948,CHEMBL746427
141978,CHEMBL745692
142002,CHEMBL746456
142020,CHEMBL745067
142021,CHEMBL745068
142085,CHEMBL749929
142087,CHEMBL749931
142110,CHEMBL752397
142111,CHEMBL752398
142149,CHEMBL747701
142209,CHEMBL751545
142210,CHEMBL751546
142211,CHEMBL751547
142212,CHEMBL751548
142223,CHEMBL752170
142224,CHEMBL752171
142274,CHEMBL748270
142295,CHEMBL744057
142296,CHEMBL744058
142299,CHEMBL744060
142318,CHEMBL745137
142336,CHEMBL741866
142349,CHEMBL747590
142392,CHEMBL748244
142401,CHEMBL748253
142421,CHEMBL745638
142422,CHEMBL745639
142474,CHEMBL744370
142488,CHEMBL744383
142527,CHEMBL748902
142547,CHEMBL747528
142649,CHEMBL744475
142724,CHEMBL749018
142786,CHEMBL859326
142787,CHEMBL745569
142989,CHEMBL744072
142990,CHEMBL744073
142997,CHEMBL746875
143034,CHEMBL743815
143063,CHEMBL749209
143089,CHEMBL858425
143161,CHEMBL746726
143162,CHEMBL746727
143163,CHEMBL746728
143296,CHEMBL748763
143443,CHEMBL752467
143444,CHEMBL752468
143473,CHEMBL751883
143521,CHEMBL748035
143528,CHEMBL748041
143607,CHEMBL752331
143608,CHEMBL752332
143616,CHEMBL752487
143632,CHEMBL752503
143650,CHEMBL747313
143654,CHEMBL747316
143771,CHEMBL747502
143779,CHEMBL747509
143785,CHEMBL748097
143788,CHEMBL749383
143803,CHEMBL746892
143933,CHEMBL750671
143977,CHEMBL749434
144201,CHEMBL750215
144372,CHEMBL747929
144456,CHEMBL748106
144457,CHEMBL748107
144530,CHEMBL748487
144538,CHEMBL748657
144548,CHEMBL745327
144650,CHEMBL749609
144728,CHEMBL748924
144731,CHEMBL748927
144736,CHEMBL748932
144832,CHEMBL751464
144896,CHEMBL751569
145095,CHEMBL749643
145123,CHEMBL748089
145179,CHEMBL747985
145182,CHEMBL747988
145209,CHEMBL750704
145214,CHEMBL882652
145257,CHEMBL748569
145260,CHEMBL882176
145321,CHEMBL747487
145329,CHEMBL752917
145392,CHEMBL746903
145445,CHEMBL748137
145464,CHEMBL744938
145574,CHEMBL751389
145633,CHEMBL750227
145663,CHEMBL748858
145666,CHEMBL747854
145680,CHEMBL748018
145701,CHEMBL750796
145825,CHEMBL750934
145978,CHEMBL750083
146054,CHEMBL872841
146109,CHEMBL750654
146110,CHEMBL751278
146133,CHEMBL752276
146231,CHEMBL751815
146243,CHEMBL751827
146369,CHEMBL873908
146418,CHEMBL755903
146432,CHEMBL857689
146468,CHEMBL756011
146533,CHEMBL750250
146578,CHEMBL748546
146611,CHEMBL748859
146690,CHEMBL751415
146739,CHEMBL752582
146746,CHEMBL750828
146853,CHEMBL751502
146858,CHEMBL751506
146909,CHEMBL750768
146913,CHEMBL748380
146934,CHEMBL749559
147054,CHEMBL873917
147097,CHEMBL750233
147168,CHEMBL751495
147219,CHEMBL755110
147222,CHEMBL755532
147252,CHEMBL754802
147343,CHEMBL749504
147365,CHEMBL751028
147388,CHEMBL752990
147418,CHEMBL752675
147482,CHEMBL751097
147496,CHEMBL752577
147499,CHEMBL752725
147672,CHEMBL748784
147685,CHEMBL872743
147706,CHEMBL755896
147709,CHEMBL858251
147770,CHEMBL756276
147786,CHEMBL753724
147857,CHEMBL882039
147859,CHEMBL751989
147865,CHEMBL751994
147868,CHEMBL751852
147903,CHEMBL755953
147910,CHEMBL755960
147954,CHEMBL753517
148000,CHEMBL755696
148035,CHEMBL751217
148064,CHEMBL751916
148076,CHEMBL750410
148078,CHEMBL750412
148090,CHEMBL750571
148241,CHEMBL752130
148262,CHEMBL752150
148403,CHEMBL755943
148404,CHEMBL755944
148605,CHEMBL756114
149121,CHEMBL759288
149131,CHEMBL754735
149271,CHEMBL882417
149293,CHEMBL754959
149778,CHEMBL753666
149787,CHEMBL753675
149903,CHEMBL758175
150094,CHEMBL756186
150507,CHEMBL753293
150512,CHEMBL753298
150522,CHEMBL754894
150664,CHEMBL757753
150665,CHEMBL757906
150673,CHEMBL755739
150684,CHEMBL755667
150739,CHEMBL754111
150762,CHEMBL751606
150822,CHEMBL753178
150853,CHEMBL751582
150944,CHEMBL754535
151195,CHEMBL753455
151197,CHEMBL753457
151501,CHEMBL755241
151742,CHEMBL754205
151796,CHEMBL762236
151808,CHEMBL761409
151812,CHEMBL760423
151816,CHEMBL760427
151899,CHEMBL759237
151990,CHEMBL761303
152006,CHEMBL880957
152071,CHEMBL756354
152075,CHEMBL756358
152077,CHEMBL756359
152094,CHEMBL756445
152134,CHEMBL758311
152238,CHEMBL757059
152239,CHEMBL757060
152347,CHEMBL758684
152348,CHEMBL758685
152359,CHEMBL757448
152520,CHEMBL761069
152644,CHEMBL757806
152656,CHEMBL757967
152778,CHEMBL757000
152779,CHEMBL757001
152781,CHEMBL756458
152782,CHEMBL756459
152833,CHEMBL880948
152834,CHEMBL758924
152835,CHEMBL759602
152836,CHEMBL759603
152837,CHEMBL759604
152884,CHEMBL753566
154059,CHEMBL756335
154065,CHEMBL759554
154156,CHEMBL754752
154221,CHEMBL756392
154442,CHEMBL760442
154449,CHEMBL760448
154587,CHEMBL766206
154613,CHEMBL765376
154617,CHEMBL759581
